区域,地段,小区,空间,面积,朝向,装修,楼层,建成时间,单价每平,总价
大渡口,大渡口区府,枫丹2期,2室1厅,99.3平米,东,毛坯,高楼层(共18层),2005年建,"10,373元/平",103.0
大渡口,巴国城,东海阿特豪斯,3室1厅,78.34平米,北,精装,高楼层(共33层),2012年建,"14,757元/平",115.6
大渡口,双山,晋愉绿岛,5室2厅,196.42平米,南 北,精装,高楼层(共5层),2006年建,"10,539元/平",207.0
大渡口,步行街,豪俊阁,3室2厅,130.8平米,南 北,精装,低楼层(共17层),2004年建,"10,245元/平",134.0
大渡口,大渡口区府,枫丹2期,3室2厅,112.61平米,东南,简装,高楼层(共7层),2005年建,"8,437元/平",95.0
大渡口,步行街,科而士天辰华府,3室2厅,143.02平米,南,精装,高楼层(共28层),2003年建,"9,999元/平",143.0
大渡口,九宫庙,蓝馨园,2室1厅,52.93平米,北,精装,中楼层(共6层),2009年建,"9,031元/平",47.8
大渡口,巴国城,中交丽景,3室2厅,82.89平米,东南,精装,30层,2010年建,"13,030元/平",108.0
大渡口,步行街,轻轨志龙居,3室2厅,70.29平米,东南 南,其他,低楼层(共18层),2011年建,"16,788元/平",118.0
大渡口,双山,晋愉绿岛,3室2厅,109.78平米,南,精装,高楼层(共32层),2006年建,"9,565元/平",105.0
大渡口,巴国城,中交丽景,4室1厅,112.47平米,东 东南,精装,34层,2010年建,"13,337元/平",150.0
大渡口,双山,晋愉天意,3室2厅,111.6平米,南,毛坯,33层,2011年建,"12,276元/平",137.0
大渡口,双山,晋愉天意,3室2厅,88.67平米,东南,精装,33层,2011年建,"13,421元/平",119.0
大渡口,大渡口区府,顺祥壹街区,1室1厅,51.01平米,东北,精装,34层,2008年建,"14,998元/平",76.5
大渡口,双山,晋愉天意,3室1厅,88平米,北,精装,33层,2011年建,"13,637元/平",120.0
大渡口,步行街,松华阁,3室1厅,122.5平米,南,简装,低楼层(共26层),2007年建,"11,021元/平",135.0
大渡口,九宫庙,蓝谷小镇,3室2厅,85.58平米,北,精装,低楼层(共33层),2011年建,"12,387元/平",106.0
大渡口,双山,晋愉天意,3室2厅,111.64平米,南,精装,33层,2011年建,"12,362元/平",138.0
北碚,蔡家,金科集美嘉悦一期,3室2厅,98.31平米,西北,毛坯,高楼层(共33层),2019年建,"13,102元/平",128.8
北碚,蔡家,金科城幸福里,3室2厅,92.44平米,南 西南,精装,中楼层(共25层),2019年建,"14,172元/平",131.0
北碚,蔡家,金科城59区,2室1厅,68.4平米,北,毛坯,高楼层(共8层),2017年建,"13,012元/平",89.0
北碚,蔡家,中昂星汇公寓,3室2厅,123.57平米,南,毛坯,高楼层(共29层),2016年建,"6,877元/平",84.97
北碚,歇马,龙湖紫云台二组团,3室1厅,215.98平米,东 东南,毛坯,低楼层(共6层),2012年建,"8,103元/平",175.0
北碚,蔡家,万科观承一期,4室2厅,124.68平米,南,简装,低楼层(共27层),2019年建,"13,395元/平",167.0
北碚,蔡家,金科集美嘉悦一期,3室1厅,112.26平米,东,毛坯,高楼层(共33层),2019年建,"13,362元/平",150.0
北碚,蔡家,锦馨苑（二手）,2室2厅,66.24平米,南 东,毛坯,中楼层(共32层),2015年建,"10,417元/平",69.0
北碚,蔡家,金科城59区,2室1厅,68.96平米,西北,精装,高楼层(共18层),2018年建,"13,632元/平",94.0
北碚,北碚老城区,爱情谷,4室2厅,119.5平米,南,毛坯,高楼层(共8层),2016年建,"7,532元/平",90.0
北碚,蔡家,金科城幸福里,3室2厅,90.71平米,西北,毛坯,高楼层(共27层),2018年建,"11,466元/平",104.0
北碚,歇马,光亮天润城,3室1厅,78.41平米,南,精装,高楼层(共32层),2016年建,"10,203元/平",80.0
北碚,蔡家,隆鑫爱琴海一期,2室1厅,84.38平米,南,精装,高楼层(共9层),2016年建,"13,037元/平",110.0
北碚,蔡家,金科城59区,2室2厅,70平米,东,精装,高楼层(共22层),2018年建,"13,715元/平",96.0
北碚,蔡家,金科金辉美院A区,3室1厅,84.62平米,东南,毛坯,低楼层(共28层),2019年建,"13,236元/平",112.0
北碚,蔡家,江山假日A组团,2室1厅,75.59平米,西南,其他,中楼层(共18层),2011年建,"5,028元/平",38.0
北碚,蔡家,隆鑫爱琴海三期,3室2厅,80.81平米,南 北,精装,中楼层(共10层),2016年建,"15,531元/平",125.5
北碚,城北新区,渝复竹芸山水,1室1厅,48.8平米,南,精装,中楼层(共11层),2009年建,"9,427元/平",46.0
北碚,蔡家,巨豪香溪美林,3室2厅,93.8平米,东南,毛坯,中楼层(共7层),2012年建,"7,570元/平",71.0
北碚,朝阳区,龙江花园,1室1厅,45平米,东南,简装,中楼层(共10层),2000年建,"5,934元/平",26.7
北碚,城南新区,恋城公寓,2室1厅,75平米,东南,精装,中楼层(共21层),2009年建,"10,400元/平",78.0
北碚,蔡家,中庚城F组团,2室2厅,75.37平米,东南,精装,中楼层(共26层),2015年建,"12,605元/平",95.0
北碚,蔡家,江山假日A组团,2室1厅,70.94平米,东南,精装,中楼层(共8层),2011年建,"6,767元/平",48.0
北碚,蔡家,东原嘉阅湾阅江山,3室2厅,100平米,东,毛坯,中楼层(共28层),2017年建,"12,500元/平",125.0
北碚,蔡家,上城中央二期（E组团）,3室2厅,105平米,北,精装,低楼层(共18层),2018年建,"13,810元/平",145.0
北碚,朝阳区,天奇大厦,3室1厅,139平米,东北,精装,高楼层(共23层),2004年建,"7,806元/平",108.5
北碚,城北新区,渝复竹芸山水,2室2厅,81平米,东南,精装,低楼层(共16层),2009年建,"8,519元/平",69.0
北碚,蔡家,名流印象,3室2厅,102.2平米,北,精装,高楼层(共26层),2017年建,"12,427元/平",127.0
北碚,城南新区,正隆桂花苑,1室1厅,50平米,东南,精装,中楼层(共11层),2008年建,"9,800元/平",49.0
北碚,城南新区,状元府第,4室2厅,162平米,东南,精装,中楼层(共7层),2012年建,"9,260元/平",150.0
北碚,蔡家,金科集美嘉悦一期,3室2厅,86.06平米,西北,毛坯,中楼层(共33层),2019年建,"13,944元/平",120.0
北碚,蔡家,金科金辉美院A区,3室1厅,89.59平米,东南,毛坯,高楼层(共28层),2019年建,"12,725元/平",114.0
北碚,城南新区,海宇香山翠谷,2室2厅,88平米,东南,毛坯,中楼层(共11层),2014年建,"11,932元/平",105.0
北碚,城北新区,渝复竹芸山水,2室2厅,80平米,南,精装,中楼层(共11层),2009年建,"8,875元/平",71.0
北碚,城北新区,文星村,1室1厅,40平米,东 东南,精装,低楼层(共12层),1995年建,"5,625元/平",22.5
北碚,朝阳区,云泉小区,2室2厅,87平米,东南,简装,高楼层(共11层),2003年建,"7,817元/平",68.0
北碚,蔡家,隆鑫爱琴海,2室2厅,33平米,南,精装,低楼层(共16层),2015年建,"7,879元/平",26.0
北碚,朝阳区,月华村社区,2室2厅,75.43平米,东南,精装,高楼层(共8层),1998年建,"3,779元/平",28.5
北碚,蔡家,江山假日B组团,2室1厅,69.6平米,东南,毛坯,高楼层(共24层),2013年建,"5,891元/平",41.0
北碚,朝阳区,龙江花园,2室2厅,86.6平米,南 北,其他,高楼层(共8层),2000年建,"5,543元/平",48.0
北碚,城南新区,龙庭花园,3室2厅,110.34平米,东南,简装,中楼层(共18层),2006年建,"6,698元/平",73.9
北碚,歇马,光亮天润城,2室2厅,52.45平米,东南,精装,中楼层(共32层),2016年建,"12,393元/平",65.0
北碚,蔡家,江山假日A组团,2室2厅,75.59平米,南,精装,高楼层(共18层),2011年建,"6,218元/平",47.0
北碚,蔡家,水天花园,4室2厅,236.05平米,南,精装,高楼层(共5层),2003年建,"8,050元/平",190.0
北碚,城北新区,新天泽云山外,4室2厅,131.82平米,东南,精装,中楼层(共11层),2013年建,"13,959元/平",184.0
北碚,蔡家,金科集美嘉悦一期,3室1厅,112.89平米,南,精装,高楼层(共33层),2019年建,"14,351元/平",162.0
北碚,蔡家,上城中央二期（E组团）,2室1厅,74.44平米,南,精装,低楼层(共18层),2018年建,"13,703元/平",102.0
北碚,蔡家,正源福源,2室2厅,73.93平米,南,精装,低楼层(共18层),2017年建,"13,527元/平",100.0
北碚,蔡家,中庚城C组团,4室2厅,139.88平米,南,毛坯,中楼层(共18层),2015年建,"11,582元/平",162.0
北碚,蔡家,金科城幸福里,3室1厅,90.76平米,东南,其他,中楼层(共27层),2018年建,"13,773元/平",125.0
北碚,蔡家,巨豪香溪美林,5室2厅,197.9平米,南,精装,高楼层(共4层),2009年建,"6,822元/平",135.0
北碚,蔡家,水天花园,5室2厅,155.37平米,东南,精装,低楼层(共6层),2008年建,"8,947元/平",139.0
北碚,蔡家,中庚城F组团,3室2厅,97.72平米,南 北,毛坯,高楼层(共26层),2015年建,"11,462元/平",112.0
北碚,蔡家,金科城59区,3室2厅,83.87平米,东南,精装,中楼层(共9层),2017年建,"17,885元/平",150.0
北碚,蔡家,保亿丽景紫园2期公园ONE,3室1厅,115.35平米,南,毛坯,中楼层(共8层),2019年建,"12,571元/平",145.0
北碚,蔡家,金科城幸福里,4室1厅,126.76平米,东南,毛坯,中楼层(共8层),2018年建,"13,964元/平",177.0
北碚,蔡家,隆鑫爱琴海三期,3室2厅,90.15平米,北,其他,高楼层(共10层),2015年建,"14,199元/平",128.0
北碚,蔡家,金科金辉博翠山揽翠,4室2厅,127.62平米,南,毛坯,中楼层(共8层),2019年建,"15,280元/平",195.0
北碚,蔡家,巨豪香溪美林,3室2厅,101.29平米,南,其他,中楼层(共5层),2014年建,"8,787元/平",89.0
北碚,蔡家,隆鑫爱琴海三期,3室2厅,122.98平米,东南,其他,低楼层(共10层),2016年建,"12,360元/平",152.0
北碚,蔡家,名流印象,1室1厅,54.12平米,南,简装,中楼层(共26层),2017年建,"17,554元/平",95.0
北碚,蔡家,隆鑫爱琴海二期,3室1厅,65.84平米,南,精装,高楼层(共7层),2015年建,"17,011元/平",112.0
北碚,蔡家,阳光城悦江山,3室2厅,100.45平米,南,精装,低楼层(共12层),2019年建,"15,132元/平",152.0
北碚,蔡家,中庚城C组团,2室2厅,80.02平米,南 西南,精装,中楼层(共26层),2014年建,"13,622元/平",109.0
北碚,蔡家,巨豪香溪美林,3室2厅,115平米,东南,其他,高楼层(共6层),2014年建,"10,696元/平",123.0
北碚,蔡家,隆鑫爱琴海,3室2厅,67.23平米,南,其他,低楼层(共16层),2015年建,"5,950元/平",40.0
北碚,蔡家,雍林雅苑,4室2厅,166.02平米,南,毛坯,低楼层(共8层),2015年建,"9,036元/平",150.0
北碚,城南新区,国贸大厦,1室0厅,40.71平米,南,精装,低楼层(共27层),2009年建,"12,774元/平",52.0
北碚,蔡家,中庚城A组团,2室1厅,43.09平米,北,简装,高楼层(共19层),2015年建,"7,195元/平",31.0
北碚,朝阳区,天生上品,2室1厅,73.03平米,东南,简装,低楼层(共18层),2014年建,"9,859元/平",72.0
北碚,蔡家,名流印象三期,3室1厅,97.87平米,北,毛坯,中楼层(共26层),2017年建,"13,386元/平",131.0
北碚,蔡家,渝能嘉湾壹号君开,3室2厅,98.07平米,南,毛坯,高楼层(共12层),2016年建,"15,296元/平",150.0
北碚,蔡家,金科集美嘉悦一期,4室2厅,139.25平米,南,毛坯,中楼层(共8层),2019年建,"16,518元/平",230.0
北碚,蔡家,金科集美嘉悦一期,3室1厅,120.97平米,东,毛坯,中楼层(共8层),2019年建,"15,542元/平",188.0
北碚,蔡家,金科金辉博翠山揽翠,4室2厅,144平米,东南 南,毛坯,中楼层(共4层),2019年建,"15,625元/平",225.0
北碚,蔡家,金科金辉博翠山揽翠,3室2厅,144平米,东南,其他,低楼层(共6层),2019年建,"19,445元/平",280.0
北碚,蔡家,万科观承一期,4室2厅,124.68平米,东南,精装,中楼层(共27层),2019年建,"13,956元/平",174.0
北碚,蔡家,金科金辉博翠山揽翠,4室2厅,127.3平米,南,其他,高楼层(共8层),2019年建,"16,104元/平",205.0
北碚,蔡家,金科金辉博翠山揽翠,4室2厅,145.68平米,南,其他,低楼层(共8层),2019年建,"16,475元/平",240.0
北碚,蔡家,渝能嘉湾壹号A组团,3室2厅,100.58平米,东,毛坯,低楼层(共11层),2016年建,"14,914元/平",150.0
北碚,蔡家,金科金辉博翠山揽翠,4室2厅,128平米,南,其他,中楼层(共8层),2019年建,"17,188元/平",220.0
北碚,蔡家,金科金辉博翠山揽翠,4室2厅,139.79平米,西南,其他,中楼层(共6层),2019年建,"16,668元/平",233.0
北碚,蔡家,金科金辉博翠山揽翠,3室2厅,143.81平米,东南,毛坯,低楼层(共6层),2019年建,"14,603元/平",210.0
北碚,蔡家,金科金辉博翠山揽翠,4室2厅,127.34平米,西南,毛坯,中楼层(共8层),2019年建,"14,607元/平",186.0
北碚,蔡家,金科金辉博翠山揽翠,4室2厅,138平米,南 北,毛坯,中楼层(共6层),2019年建,"15,218元/平",210.0
北碚,蔡家,金科金辉博翠山揽翠,4室2厅,139平米,南,精装,中楼层(共6层),2019年建,"16,907元/平",235.0
北碚,北碚老城区,天府丽正丽东花园,3室2厅,97平米,北,简装,低楼层(共27层),2012年建,"6,702元/平",65.0
北碚,蔡家,旭辉朗悦郡,3室2厅,128平米,南 西南,精装,中楼层(共7层),2013年建,"13,672元/平",175.0
北碚,蔡家,金科城37区,3室2厅,95.65平米,西南,毛坯,低楼层(共8层),2017年建,"14,846元/平",142.0
北碚,蔡家,金科金辉博翠山揽翠,4室2厅,144.86平米,南,毛坯,低楼层(共6层),2019年建,"16,568元/平",240.0
北碚,蔡家,旅文中央大街,3室1厅,94平米,东南,毛坯,高楼层(共23层),2017年建,"12,766元/平",120.0
北碚,蔡家,阳光城悦江山,4室2厅,123.52平米,西南,毛坯,中楼层(共12层),2017年建,"13,602元/平",168.0
北碚,蔡家,上城中央二期（E组团）,3室2厅,95.75平米,南,毛坯,高楼层(共18层),2018年建,"13,055元/平",125.0
北碚,蔡家,金科金辉博翠山揽翠,4室2厅,138.27平米,南,毛坯,中楼层(共6层),2019年建,"14,827元/平",205.0
北碚,蔡家,渝能嘉湾壹号君开,3室2厅,86.1平米,西南,精装,中楼层(共18层),2019年建,"13,473元/平",116.0
北碚,北碚老城区,天府丽正丽江花园,3室2厅,119.85平米,东南,毛坯,中楼层(共29层),2014年建,"5,925元/平",71.0
北碚,蔡家,金科集美嘉悦一期,3室2厅,112.54平米,东南,毛坯,中楼层(共33层),2019年建,"13,329元/平",150.0
北碚,蔡家,金科金辉博翠山揽翠,4室2厅,153.62平米,南,其他,高楼层(共6层),2019年建,"16,665元/平",256.0
北碚,蔡家,隆鑫爱琴海三期,3室2厅,114.43平米,南,简装,中楼层(共7层),2017年建,"13,371元/平",153.0
北碚,蔡家,金科城幸福里,4室2厅,126.81平米,东南,其他,高楼层(共8层),2018年建,"12,381元/平",157.0
北碚,蔡家,旅文中央大街,3室2厅,94.62平米,南,其他,高楼层(共23层),2017年建,"13,740元/平",130.0
北碚,蔡家,旅文中央大街,3室2厅,120.98平米,南,其他,低楼层(共23层),2017年建,"12,234元/平",148.0
北碚,蔡家,金科集美嘉悦一期,4室2厅,142.13平米,南 北 东北,毛坯,中楼层(共8层),2019年建,"15,479元/平",220.0
北碚,蔡家,东原嘉阅湾画江山,4室2厅,111.45平米,东,毛坯,高楼层(共7层),2017年建,"13,908元/平",155.0
北碚,蔡家,金科城幸福里,3室2厅,97.76平米,南,毛坯,低楼层(共25层),2018年建,"13,503元/平",132.0
北碚,蔡家,保亿丽景紫园,4室2厅,149.09平米,南,精装,中楼层(共8层),2014年建,"11,068元/平",165.0
北碚,蔡家,金科城59区,3室2厅,83.25平米,南,精装,低楼层(共8层),2018年建,"16,817元/平",140.0
北碚,蔡家,金科城59区,3室1厅,91.31平米,南,其他,低楼层(共8层),2018年建,"15,661元/平",143.0
北碚,蔡家,金科金辉博翠山揽翠,4室2厅,127.57平米,南,其他,中楼层(共8层),2019年建,"14,738元/平",188.0
北碚,蔡家,雍林雅苑,4室2厅,157.07平米,南,毛坯,低楼层(共11层),2015年建,"9,105元/平",143.0
北碚,蔡家,万科观承一期,4室2厅,124.68平米,东,精装,中楼层(共27层),2018年建,"15,079元/平",188.0
北碚,蔡家,保亿丽景紫园2期公园ONE,4室2厅,127.5平米,东南,毛坯,低楼层(共8层),2015年建,"11,059元/平",141.0
北碚,蔡家,雍林雅苑,3室2厅,135平米,南 北,毛坯,高楼层(共11层),2015年建,"12,445元/平",168.0
北碚,蔡家,金科城幸福里,4室2厅,126.76平米,东南,精装,中楼层(共8层),2019年建,"12,134元/平",153.8
北碚,蔡家,名流印象,4室2厅,126平米,南,毛坯,中楼层(共26层),2016年建,"12,064元/平",152.0
北碚,蔡家,金科城59区,3室2厅,99.4平米,东南,精装,中楼层(共8层),2016年建,"14,065元/平",139.8
璧山,璧山,俊豪中央大街（璧山）,2室1厅,77.9平米,西,毛坯,中楼层(共29层),2015年建,"8,473元/平",66.0
璧山,璧山,秋实学府,2室1厅,70.38平米,南,精装,中楼层(共28层),2016年建,"8,781元/平",61.8
璧山,璧山,金谷温泉城,3室1厅,73.48平米,东南,精装,低楼层(共32层),2013年建,"7,322元/平",53.8
璧山,璧山,瀚恩国际社区HIC旺角,3室1厅,87平米,东南,精装,低楼层(共32层),2009年建,"7,932元/平",69.0
璧山,璧山,嘉陵春和景明,4室3厅,157.23平米,南,毛坯,高楼层(共11层),2015年建,"7,124元/平",112.0
璧山,璧山,半山半园,2室1厅,85.61平米,东南,毛坯,低楼层(共33层),2013年建,"3,622元/平",31.0
璧山,璧山,福兴二街,4室3厅,138平米,东南,精装,高楼层(共5层),2014年建,"4,189元/平",57.8
璧山,璧山,俊豪城西区,3室1厅,105.01平米,南,精装,中楼层(共8层),2019年建,"11,714元/平",123.0
璧山,璧山,中建湖山印象(二手),3室2厅,109平米,南,毛坯,高楼层(共12层),2019年建,"7,982元/平",87.0
璧山,璧山,碧桂园翡翠城,2室1厅,82平米,东北,毛坯,高楼层(共32层),2014年建,"7,415元/平",60.8
璧山,璧山,学府居南苑,2室2厅,84平米,南 北,简装,中楼层(共8层),2008年建,"5,060元/平",42.5
璧山,璧山,碧桂园翡翠城,3室2厅,98平米,南,毛坯,低楼层(共32层),2020年建,"6,735元/平",66.0
璧山,璧山,恒大绿岛新城,2室1厅,68平米,南,精装,中楼层(共32层),2016年建,"9,706元/平",66.0
璧山,璧山,碧桂园翡翠城,2室2厅,79平米,南,毛坯,中楼层(共32层),2019年建,"7,697元/平",60.8
璧山,璧山,远林雅宇豪苑,2室2厅,85平米,东南,简装,中楼层(共8层),2012年建,"4,000元/平",34.0
璧山,璧山,瀚恩阳光,6室2厅,316平米,南 北,其他,中楼层(共6层),2002年建,"3,988元/平",126.0
